batch_size,dataset,dataset_size,delta,dp_l2_norm_clip,dp_noise_multiplier,epochs,epsilon,generate_time,learning_rate,num_of_runs,predict_batch_size,rnn_units,score,synthetic_dir,test_start_time,timestamp,tool,validator,query_count
,medical-survey,9000.0,,,,,0.5,235.28907132148743,,0.0,,,0.6386272066020243,smartnoise_mwem_0.5_2021-06-04T15:27:44,1622820229.3601928,2021-06-04T15:27:44,smartnoise_mwem,,400.0
,medical-survey,9358.0,,,,,0.5,239.90567302703857,,0.0,,,0.8259858211078025,smartnoise_mwem_0.5_2021-06-04T15:32:42,1622820522.5735602,2021-06-04T15:32:42,smartnoise_mwem,,400.0
,medical-survey,1000.0,,,,,0.75,143.43892097473145,,0.0,,,0.5405898515716222,smartnoise_mwem_0.75_2021-05-15T09:42:01,1621070261.1989787,2021-05-15T09:42:01,smartnoise_mwem,,200.0
,medical-survey,1000.0,,,,,0.75,142.05382537841797,,0.0,,,0.597527542451146,smartnoise_mwem_0.75_2021-05-15T09:44:23,1621070261.1989787,2021-05-15T09:44:23,smartnoise_mwem,,400.0
,medical-survey,1000.0,,,,,0.75,141.6312916278839,,0.0,,,0.7016336126752454,smartnoise_mwem_0.75_2021-05-15T09:46:45,1621070261.1989787,2021-05-15T09:46:45,smartnoise_mwem,,600.0
,medical-survey,2000.0,,,,,0.75,153.73854422569275,,0.0,,,0.8613036932413926,smartnoise_mwem_0.75_2021-05-15T11:16:45,1621070261.1989787,2021-05-15T11:16:45,smartnoise_mwem,,200.0
,medical-survey,2000.0,,,,,0.75,153.19464778900146,,0.0,,,0.7209910487254394,smartnoise_mwem_0.75_2021-05-15T11:19:18,1621070261.1989787,2021-05-15T11:19:18,smartnoise_mwem,,400.0
,medical-survey,2000.0,,,,,0.75,154.3951506614685,,0.0,,,0.8925953118648535,smartnoise_mwem_0.75_2021-05-15T11:21:52,1621070261.1989787,2021-05-15T11:21:52,smartnoise_mwem,,600.0
,medical-survey,3000.0,,,,,0.75,164.77126669883728,,0.0,,,0.7552905650307532,smartnoise_mwem_0.75_2021-05-15T12:58:34,1621070261.1989787,2021-05-15T12:58:34,smartnoise_mwem,,200.0
,medical-survey,3000.0,,,,,0.75,164.97820115089417,,0.0,,,0.6258497719217546,smartnoise_mwem_0.75_2021-05-15T13:01:19,1621070261.1989787,2021-05-15T13:01:19,smartnoise_mwem,,400.0
,medical-survey,3000.0,,,,,0.75,165.22432112693787,,0.0,,,0.7822560796853413,smartnoise_mwem_0.75_2021-05-15T13:04:04,1621070261.1989787,2021-05-15T13:04:04,smartnoise_mwem,,600.0
,medical-survey,4000.0,,,,,0.75,608.5167605876923,,0.0,,,0.577624739417311,smartnoise_mwem_0.75_2021-05-15T16:40:22,1621070261.1989787,2021-05-15T16:40:22,smartnoise_mwem,,200.0
,medical-survey,4000.0,,,,,0.75,609.6482856273651,,0.0,,,0.7500562487012002,smartnoise_mwem_0.75_2021-05-15T16:50:32,1621070261.1989787,2021-05-15T16:50:32,smartnoise_mwem,,400.0
,medical-survey,4000.0,,,,,0.75,612.3084290027618,,0.0,,,0.8976924242432408,smartnoise_mwem_0.75_2021-05-15T17:00:44,1621070261.1989787,2021-05-15T17:00:44,smartnoise_mwem,,600.0
,medical-survey,5000.0,,,,,0.75,621.1705071926117,,0.0,,,0.6033809848445952,smartnoise_mwem_0.75_2021-05-16T09:25:37,1621070261.1989787,2021-05-16T09:25:37,smartnoise_mwem,,200.0
,medical-survey,5000.0,,,,,0.75,699.9655973911285,,0.0,,,0.6054366030444509,smartnoise_mwem_0.75_2021-05-16T09:37:17,1621070261.1989787,2021-05-16T09:37:17,smartnoise_mwem,,400.0
,medical-survey,5000.0,,,,,0.75,711.1095383167267,,0.0,,,0.7372768767674761,smartnoise_mwem_0.75_2021-05-16T09:49:08,1621070261.1989787,2021-05-16T09:49:08,smartnoise_mwem,,600.0
,medical-survey,6000.0,,,,,0.75,773.1138391494751,,0.0,,,0.7002784860922008,smartnoise_mwem_0.75_2021-05-18T07:49:46,1621070261.1989787,2021-05-18T07:49:46,smartnoise_mwem,,200.0
,medical-survey,6000.0,,,,,0.75,649.5861411094666,,0.0,,,0.6377610802807218,smartnoise_mwem_0.75_2021-05-18T08:00:36,1621070261.1989787,2021-05-18T08:00:36,smartnoise_mwem,,400.0
,medical-survey,6000.0,,,,,0.75,770.7690801620483,,0.0,,,0.850275419756238,smartnoise_mwem_0.75_2021-05-18T08:13:27,1621070261.1989787,2021-05-18T08:13:27,smartnoise_mwem,,600.0
,medical-survey,1000.0,,,,,0.75,144.86176896095276,,0.0,,,0.6989410421502443,smartnoise_mwem_0.75_2021-06-04T15:35:57,1622820812.836107,2021-06-04T15:35:57,smartnoise_mwem,,400.0
,medical-survey,2000.0,,,,,0.75,154.36486792564392,,0.0,,,0.6914831453007467,smartnoise_mwem_0.75_2021-06-04T15:38:53,1622820976.7903337,2021-06-04T15:38:53,smartnoise_mwem,,400.0
,medical-survey,3000.0,,,,,0.75,167.41688060760498,,0.0,,,0.8244111527494528,smartnoise_mwem_0.75_2021-06-04T15:42:04,1622821156.584549,2021-06-04T15:42:04,smartnoise_mwem,,400.0
,medical-survey,4000.0,,,,,0.75,175.82399582862854,,0.0,,,0.8775844651947476,smartnoise_mwem_0.75_2021-06-04T15:45:29,1622821354.1530638,2021-06-04T15:45:29,smartnoise_mwem,,400.0
,medical-survey,5000.0,,,,,0.75,190.669180393219,,0.0,,,0.8548242355902459,smartnoise_mwem_0.75_2021-06-04T15:49:15,1622821564.9695323,2021-06-04T15:49:15,smartnoise_mwem,,400.0
,medical-survey,6000.0,,,,,0.75,201.45954298973083,,0.0,,,0.7070714485484529,smartnoise_mwem_0.75_2021-06-04T15:53:22,1622821800.838159,2021-06-04T15:53:22,smartnoise_mwem,,400.0
,medical-survey,7000.0,,,,,0.75,212.83816194534302,,0.0,,,0.7755433777880768,smartnoise_mwem_0.75_2021-06-04T15:57:53,1622822060.9970233,2021-06-04T15:57:53,smartnoise_mwem,,400.0
,medical-survey,8000.0,,,,,0.75,225.67935037612915,,0.0,,,0.7426797425760853,smartnoise_mwem_0.75_2021-06-04T16:02:45,1622822339.8132722,2021-06-04T16:02:45,smartnoise_mwem,,400.0
,medical-survey,8500.0,,,,,0.75,230.92153239250183,,0.0,,,0.7758376770818419,smartnoise_mwem_0.75_2021-06-04T16:07:58,1622822647.8963811,2021-06-04T16:07:58,smartnoise_mwem,,400.0
,medical-survey,9000.0,,,,,0.75,236.52361488342285,,0.0,,,0.8105060733129918,smartnoise_mwem_0.75_2021-06-04T16:13:23,1622822967.46253,2021-06-04T16:13:23,smartnoise_mwem,,400.0
,medical-survey,9358.0,,,,,0.75,240.85135078430176,,0.0,,,0.7063995567663087,smartnoise_mwem_0.75_2021-06-04T16:19:07,1622823306.7587776,2021-06-04T16:19:07,smartnoise_mwem,,400.0
,medical-survey,1000.0,,,,,1.0,141.9388768672943,,0.0,,,0.759923392981343,smartnoise_mwem_1.0_2021-05-15T09:49:07,1621070261.1989787,2021-05-15T09:49:07,smartnoise_mwem,,200.0
,medical-survey,1000.0,,,,,1.0,142.5028314590454,,0.0,,,0.7737311323867063,smartnoise_mwem_1.0_2021-05-15T09:51:29,1621070261.1989787,2021-05-15T09:51:29,smartnoise_mwem,,400.0
,medical-survey,1000.0,,,,,1.0,142.57603406906128,,0.0,,,0.5990336007549008,smartnoise_mwem_1.0_2021-05-15T09:53:52,1621070261.1989787,2021-05-15T09:53:52,smartnoise_mwem,,600.0
,medical-survey,2000.0,,,,,1.0,153.36920046806335,,0.0,,,0.6053732872461434,smartnoise_mwem_1.0_2021-05-15T11:24:26,1621070261.1989787,2021-05-15T11:24:26,smartnoise_mwem,,200.0
,medical-survey,2000.0,,,,,1.0,153.03790473937988,,0.0,,,0.7022640913649862,smartnoise_mwem_1.0_2021-05-15T11:26:59,1621070261.1989787,2021-05-15T11:26:59,smartnoise_mwem,,400.0
,medical-survey,2000.0,,,,,1.0,153.856360912323,,0.0,,,0.8345654663356347,smartnoise_mwem_1.0_2021-05-15T11:29:33,1621070261.1989787,2021-05-15T11:29:33,smartnoise_mwem,,600.0
,medical-survey,3000.0,,,,,1.0,164.59527039527893,,0.0,,,0.8663375785654055,smartnoise_mwem_1.0_2021-05-15T13:06:48,1621070261.1989787,2021-05-15T13:06:48,smartnoise_mwem,,200.0
,medical-survey,3000.0,,,,,1.0,165.1192271709442,,0.0,,,0.818965209457577,smartnoise_mwem_1.0_2021-05-15T13:09:34,1621070261.1989787,2021-05-15T13:09:34,smartnoise_mwem,,400.0
,medical-survey,3000.0,,,,,1.0,165.45354509353638,,0.0,,,0.8740217695512685,smartnoise_mwem_1.0_2021-05-15T13:12:19,1621070261.1989787,2021-05-15T13:12:19,smartnoise_mwem,,600.0
,medical-survey,4000.0,,,,,1.0,654.2264633178711,,0.0,,,0.63717611665235,smartnoise_mwem_1.0_2021-05-15T17:11:38,1621070261.1989787,2021-05-15T17:11:38,smartnoise_mwem,,200.0
,medical-survey,4000.0,,,,,1.0,652.4860343933105,,0.0,,,0.7649566954962689,smartnoise_mwem_1.0_2021-05-15T17:22:31,1621070261.1989787,2021-05-15T17:22:31,smartnoise_mwem,,400.0
,medical-survey,4000.0,,,,,1.0,655.1744203567505,,0.0,,,0.8799727899392318,smartnoise_mwem_1.0_2021-05-15T17:33:26,1621070261.1989787,2021-05-15T17:33:26,smartnoise_mwem,,600.0
,medical-survey,5000.0,,,,,1.0,665.1963970661163,,0.0,,,0.6173588945506923,smartnoise_mwem_1.0_2021-05-16T10:00:13,1621070261.1989787,2021-05-16T10:00:13,smartnoise_mwem,,200.0
,medical-survey,5000.0,,,,,1.0,621.5066084861755,,0.0,,,0.7732562543907333,smartnoise_mwem_1.0_2021-05-16T10:10:35,1621070261.1989787,2021-05-16T10:10:35,smartnoise_mwem,,400.0
,medical-survey,5000.0,,,,,1.0,693.4497103691101,,0.0,,,0.7152678780773499,smartnoise_mwem_1.0_2021-05-16T10:22:09,1621070261.1989787,2021-05-16T10:22:09,smartnoise_mwem,,600.0
,medical-survey,6000.0,,,,,1.0,714.6311252117157,,0.0,,,0.7085567899792983,smartnoise_mwem_1.0_2021-05-18T08:25:22,1621070261.1989787,2021-05-18T08:25:22,smartnoise_mwem,,200.0
,medical-survey,6000.0,,,,,1.0,700.4990382194519,,0.0,,,0.6747911992023458,smartnoise_mwem_1.0_2021-05-18T08:37:02,1621070261.1989787,2021-05-18T08:37:02,smartnoise_mwem,,400.0
,medical-survey,6000.0,,,,,1.0,783.9344775676727,,0.0,,,0.7028412290790929,smartnoise_mwem_1.0_2021-05-18T08:50:07,1621070261.1989787,2021-05-18T08:50:07,smartnoise_mwem,,600.0
,medical-survey,1000.0,,,,,1.0,142.09584951400757,,0.0,,,0.6210343009335817,smartnoise_mwem_1.0_2021-06-04T16:23:02,1622823640.0863118,2021-06-04T16:23:02,smartnoise_mwem,,400.0
,medical-survey,2000.0,,,,,1.0,156.27048873901367,,0.0,,,0.7625356117569342,smartnoise_mwem_1.0_2021-06-04T16:26:01,1622823805.369608,2021-06-04T16:26:01,smartnoise_mwem,,400.0
,medical-survey,3000.0,,,,,1.0,165.28271389007568,,0.0,,,0.6911505254118836,smartnoise_mwem_1.0_2021-06-04T16:29:15,1622823989.406028,2021-06-04T16:29:15,smartnoise_mwem,,400.0
,medical-survey,4000.0,,,,,1.0,179.9947428703308,,0.0,,,0.8744259081215652,smartnoise_mwem_1.0_2021-06-04T16:32:50,1622824190.8697908,2021-06-04T16:32:50,smartnoise_mwem,,400.0
,medical-survey,5000.0,,,,,1.0,190.33424353599548,,0.0,,,0.8424785224503811,smartnoise_mwem_1.0_2021-06-04T16:36:52,1622824422.216861,2021-06-04T16:36:52,smartnoise_mwem,,400.0
,medical-survey,6000.0,,,,,1.0,201.06086683273315,,0.0,,,0.8270967939504518,smartnoise_mwem_1.0_2021-06-04T16:41:19,1622824678.7004297,2021-06-04T16:41:19,smartnoise_mwem,,400.0
,medical-survey,7000.0,,,,,1.0,212.46652388572693,,0.0,,,0.7246266798155143,smartnoise_mwem_1.0_2021-06-04T16:46:14,1622824962.3328202,2021-06-04T16:46:14,smartnoise_mwem,,400.0
,medical-survey,8000.0,,,,,1.0,224.76431894302368,,0.0,,,0.8451510494601703,smartnoise_mwem_1.0_2021-06-04T16:51:41,1622825276.618201,2021-06-04T16:51:41,smartnoise_mwem,,400.0
,medical-survey,8500.0,,,,,1.0,231.261385679245,,0.0,,,0.8494134354898203,smartnoise_mwem_1.0_2021-06-04T16:57:34,1622825623.2600617,2021-06-04T16:57:34,smartnoise_mwem,,400.0
,medical-survey,9000.0,,,,,1.0,238.30415630340576,,0.0,,,0.660461150904785,smartnoise_mwem_1.0_2021-06-04T17:03:51,1622825993.0667546,2021-06-04T17:03:51,smartnoise_mwem,,400.0
,medical-survey,9358.0,,,,,1.0,239.9657802581787,,0.0,,,0.8601227078816475,smartnoise_mwem_1.0_2021-06-04T17:10:28,1622826388.6554224,2021-06-04T17:10:28,smartnoise_mwem,,400.0
,medical-survey,1000.0,,,,,1.25,142.75417685508728,,0.0,,,0.6655520112903371,smartnoise_mwem_1.25_2021-05-15T09:56:14,1621070261.1989787,2021-05-15T09:56:14,smartnoise_mwem,,200.0
,medical-survey,1000.0,,,,,1.25,143.1747441291809,,0.0,,,0.7777942611281018,smartnoise_mwem_1.25_2021-05-15T09:58:38,1621070261.1989787,2021-05-15T09:58:38,smartnoise_mwem,,400.0
,medical-survey,1000.0,,,,,1.25,143.37466835975647,,0.0,,,0.6491623966793242,smartnoise_mwem_1.25_2021-05-15T10:01:01,1621070261.1989787,2021-05-15T10:01:01,smartnoise_mwem,,600.0
,medical-survey,2000.0,,,,,1.25,153.43318390846252,,0.0,,,0.6335925079947736,smartnoise_mwem_1.25_2021-05-15T11:32:06,1621070261.1989787,2021-05-15T11:32:06,smartnoise_mwem,,200.0
,medical-survey,2000.0,,,,,1.25,154.24766063690186,,0.0,,,0.8246993610174308,smartnoise_mwem_1.25_2021-05-15T11:34:40,1621070261.1989787,2021-05-15T11:34:40,smartnoise_mwem,,400.0
,medical-survey,2000.0,,,,,1.25,153.6200954914093,,0.0,,,0.721390498765578,smartnoise_mwem_1.25_2021-05-15T11:37:14,1621070261.1989787,2021-05-15T11:37:14,smartnoise_mwem,,600.0
,medical-survey,3000.0,,,,,1.25,165.26713275909424,,0.0,,,0.601035612690481,smartnoise_mwem_1.25_2021-05-15T13:15:04,1621070261.1989787,2021-05-15T13:15:04,smartnoise_mwem,,200.0
,medical-survey,3000.0,,,,,1.25,165.20945978164673,,0.0,,,0.8272847038821012,smartnoise_mwem_1.25_2021-05-15T13:17:50,1621070261.1989787,2021-05-15T13:17:50,smartnoise_mwem,,400.0
,medical-survey,3000.0,,,,,1.25,164.80634927749634,,0.0,,,0.8804699433047022,smartnoise_mwem_1.25_2021-05-15T13:20:34,1621070261.1989787,2021-05-15T13:20:34,smartnoise_mwem,,600.0
,medical-survey,4000.0,,,,,1.25,649.0497255325317,,0.0,,,0.7278471924916913,smartnoise_mwem_1.25_2021-05-15T17:44:16,1621070261.1989787,2021-05-15T17:44:16,smartnoise_mwem,,200.0
,medical-survey,4000.0,,,,,1.25,645.6420474052429,,0.0,,,0.6656606679983189,smartnoise_mwem_1.25_2021-05-15T17:55:01,1621070261.1989787,2021-05-15T17:55:01,smartnoise_mwem,,400.0
,medical-survey,4000.0,,,,,1.25,613.6560740470886,,0.0,,,0.6350265921323277,smartnoise_mwem_1.25_2021-05-15T18:05:15,1621070261.1989787,2021-05-15T18:05:15,smartnoise_mwem,,600.0
,medical-survey,5000.0,,,,,1.25,708.6767776012421,,0.0,,,0.6393754585499033,smartnoise_mwem_1.25_2021-05-16T10:33:57,1621070261.1989787,2021-05-16T10:33:57,smartnoise_mwem,,200.0
,medical-survey,5000.0,,,,,1.25,674.5663032531738,,0.0,,,0.6064573543877111,smartnoise_mwem_1.25_2021-05-16T10:45:12,1621070261.1989787,2021-05-16T10:45:12,smartnoise_mwem,,400.0
,medical-survey,5000.0,,,,,1.25,620.669420003891,,0.0,,,0.6313152620103734,smartnoise_mwem_1.25_2021-05-16T10:55:33,1621070261.1989787,2021-05-16T10:55:33,smartnoise_mwem,,600.0
,medical-survey,6000.0,,,,,1.25,633.7387914657593,,0.0,,,0.7316984910077057,smartnoise_mwem_1.25_2021-05-18T09:00:40,1621070261.1989787,2021-05-18T09:00:40,smartnoise_mwem,,200.0
,medical-survey,6000.0,,,,,1.25,1181.132695198059,,0.0,,,0.8389739677582556,smartnoise_mwem_1.25_2021-05-18T09:20:22,1621070261.1989787,2021-05-18T09:20:22,smartnoise_mwem,,400.0
,medical-survey,6000.0,,,,,1.25,691.2431147098541,,0.0,,,0.8803387028141673,smartnoise_mwem_1.25_2021-05-18T09:31:53,1621070261.1989787,2021-05-18T09:31:53,smartnoise_mwem,,600.0
,medical-survey,1000.0,,,,,1.25,145.51714181900024,,0.0,,,0.7341985368068742,smartnoise_mwem_1.25_2021-06-04T17:15:19,1622826773.7308903,2021-06-04T17:15:19,smartnoise_mwem,,400.0
,medical-survey,2000.0,,,,,1.25,154.36486792564392,,0.0,,,0.5751707499938482,smartnoise_mwem_1.25_2021-06-04T17:18:21,1622826945.5203307,2021-06-04T17:18:21,smartnoise_mwem,,400.0
,medical-survey,3000.0,,,,,1.25,168.85066485404968,,0.0,,,0.8446472284849653,smartnoise_mwem_1.25_2021-06-04T17:21:43,1622827135.1446714,2021-06-04T17:21:43,smartnoise_mwem,,400.0
,medical-survey,4000.0,,,,,1.25,179.19381141662598,,0.0,,,0.8666570549004259,smartnoise_mwem_1.25_2021-06-04T17:25:31,1622827352.5315473,2021-06-04T17:25:31,smartnoise_mwem,,400.0
,medical-survey,5000.0,,,,,1.25,191.40818190574646,,0.0,,,0.6371319550174334,smartnoise_mwem_1.25_2021-06-04T17:29:50,1622827599.3970704,2021-06-04T17:29:50,smartnoise_mwem,,400.0
,medical-survey,6000.0,,,,,1.25,199.7927839756012,,0.0,,,0.8767616608338448,smartnoise_mwem_1.25_2021-06-04T17:34:36,1622827876.7162874,2021-06-04T17:34:36,smartnoise_mwem,,400.0
,medical-survey,7000.0,,,,,1.25,645.4796969890594,,0.0,,,0.8420885229435658,smartnoise_mwem_1.25_2021-06-04T17:47:15,1622828189.5951843,2021-06-04T17:47:15,smartnoise_mwem,,400.0
,medical-survey,8000.0,,,,,1.25,339.9596047401428,,0.0,,,0.8460129153176803,smartnoise_mwem_1.25_2021-06-04T17:55:20,1622828980.6275907,2021-06-04T17:55:20,smartnoise_mwem,,400.0
,medical-survey,8500.0,,,,,1.25,231.63802003860474,,0.0,,,0.6703593482867904,smartnoise_mwem_1.25_2021-06-04T18:02:16,1622829504.4992383,2021-06-04T18:02:16,smartnoise_mwem,,400.0
,medical-survey,9000.0,,,,,1.25,888.4466369152069,,0.0,,,0.7431246039227273,smartnoise_mwem_1.25_2021-06-04T18:25:21,1622830233.4480963,2021-06-04T18:25:21,smartnoise_mwem,,400.0
,medical-survey,1000.0,,,,,1.5,142.68792700767517,,0.0,,,0.858509952990295,smartnoise_mwem_1.5_2021-05-15T10:03:24,1621070261.1989787,2021-05-15T10:03:24,smartnoise_mwem,,200.0
,medical-survey,1000.0,,,,,1.5,142.41957473754883,,0.0,,,0.7252030470512714,smartnoise_mwem_1.5_2021-05-15T10:05:46,1621070261.1989787,2021-05-15T10:05:46,smartnoise_mwem,,400.0
,medical-survey,1000.0,,,,,1.5,142.46992254257202,,0.0,,,0.6265386174811624,smartnoise_mwem_1.5_2021-05-15T10:08:09,1621070261.1989787,2021-05-15T10:08:09,smartnoise_mwem,,600.0
,medical-survey,2000.0,,,,,1.5,153.34209752082825,,0.0,,,0.6073024272520581,smartnoise_mwem_1.5_2021-05-15T11:39:47,1621070261.1989787,2021-05-15T11:39:47,smartnoise_mwem,,200.0
,medical-survey,2000.0,,,,,1.5,153.94758677482605,,0.0,,,0.8463386629308768,smartnoise_mwem_1.5_2021-05-15T11:42:21,1621070261.1989787,2021-05-15T11:42:21,smartnoise_mwem,,400.0
,medical-survey,2000.0,,,,,1.5,153.81049251556396,,0.0,,,0.8806082826801828,smartnoise_mwem_1.5_2021-05-15T11:44:55,1621070261.1989787,2021-05-15T11:44:55,smartnoise_mwem,,600.0
,medical-survey,3000.0,,,,,1.5,164.7194299697876,,0.0,,,0.6558181002736511,smartnoise_mwem_1.5_2021-05-15T13:23:19,1621070261.1989787,2021-05-15T13:23:19,smartnoise_mwem,,200.0
,medical-survey,3000.0,,,,,1.5,166.4519362449646,,0.0,,,0.7171361975205045,smartnoise_mwem_1.5_2021-05-15T13:26:06,1621070261.1989787,2021-05-15T13:26:06,smartnoise_mwem,,400.0
,medical-survey,3000.0,,,,,1.5,165.26580905914307,,0.0,,,0.6615417834159466,smartnoise_mwem_1.5_2021-05-15T13:28:51,1621070261.1989787,2021-05-15T13:28:51,smartnoise_mwem,,600.0
,medical-survey,4000.0,,,,,1.5,609.6284031867981,,0.0,,,0.6931116889720675,smartnoise_mwem_1.5_2021-05-15T18:15:25,1621070261.1989787,2021-05-15T18:15:25,smartnoise_mwem,,200.0
,medical-survey,4000.0,,,,,1.5,610.3374128341675,,0.0,,,0.6573094457060175,smartnoise_mwem_1.5_2021-05-15T18:25:35,1621070261.1989787,2021-05-15T18:25:35,smartnoise_mwem,,400.0
,medical-survey,4000.0,,,,,1.5,684.2669763565063,,0.0,,,0.8428152785503499,smartnoise_mwem_1.5_2021-05-15T18:36:59,1621070261.1989787,2021-05-15T18:36:59,smartnoise_mwem,,600.0
,medical-survey,5000.0,,,,,1.5,679.9368145465851,,0.0,,,0.6782223064255507,smartnoise_mwem_1.5_2021-05-16T11:06:53,1621070261.1989787,2021-05-16T11:06:53,smartnoise_mwem,,200.0
,medical-survey,5000.0,,,,,1.5,720.9205722808838,,0.0,,,0.7997304893584151,smartnoise_mwem_1.5_2021-05-16T11:18:54,1621070261.1989787,2021-05-16T11:18:54,smartnoise_mwem,,400.0
,medical-survey,5000.0,,,,,1.5,3072.6194756031036,,0.0,,,0.836605507277481,smartnoise_mwem_1.5_2021-05-16T12:10:07,1621070261.1989787,2021-05-16T12:10:07,smartnoise_mwem,,600.0
,medical-survey,6000.0,,,,,1.5,770.1791021823883,,0.0,,,0.6156745623736698,smartnoise_mwem_1.5_2021-05-18T09:44:43,1621070261.1989787,2021-05-18T09:44:43,smartnoise_mwem,,200.0
,medical-survey,6000.0,,,,,1.5,650.0574882030487,,0.0,,,0.725397276167503,smartnoise_mwem_1.5_2021-05-18T09:55:34,1621070261.1989787,2021-05-18T09:55:34,smartnoise_mwem,,400.0
,medical-survey,6000.0,,,,,1.5,758.3242514133453,,0.0,,,0.8554353799396613,smartnoise_mwem_1.5_2021-05-18T10:08:12,1621070261.1989787,2021-05-18T10:08:12,smartnoise_mwem,,600.0
,medical-survey,1000.0,,,,,1.75,143.1822326183319,,0.0,,,0.6835439726853568,smartnoise_mwem_1.75_2021-05-15T10:10:32,1621070261.1989787,2021-05-15T10:10:32,smartnoise_mwem,,200.0
,medical-survey,1000.0,,,,,1.75,142.12422466278076,,0.0,,,0.7294914521564758,smartnoise_mwem_1.75_2021-05-15T10:12:54,1621070261.1989787,2021-05-15T10:12:54,smartnoise_mwem,,400.0
,medical-survey,1000.0,,,,,1.75,142.54225492477417,,0.0,,,0.8388986499291423,smartnoise_mwem_1.75_2021-05-15T10:15:17,1621070261.1989787,2021-05-15T10:15:17,smartnoise_mwem,,600.0
,medical-survey,2000.0,,,,,1.75,153.97472643852234,,0.0,,,0.5806816425664391,smartnoise_mwem_1.75_2021-05-15T11:47:29,1621070261.1989787,2021-05-15T11:47:29,smartnoise_mwem,,200.0
,medical-survey,2000.0,,,,,1.75,154.43783831596375,,0.0,,,0.729643018735547,smartnoise_mwem_1.75_2021-05-15T11:50:04,1621070261.1989787,2021-05-15T11:50:04,smartnoise_mwem,,400.0
,medical-survey,2000.0,,,,,1.75,153.63539123535156,,0.0,,,0.5976079329595525,smartnoise_mwem_1.75_2021-05-15T11:52:37,1621070261.1989787,2021-05-15T11:52:37,smartnoise_mwem,,600.0
,medical-survey,3000.0,,,,,1.75,165.636714220047,,0.0,,,0.6729887356331066,smartnoise_mwem_1.75_2021-05-15T13:31:37,1621070261.1989787,2021-05-15T13:31:37,smartnoise_mwem,,200.0
,medical-survey,3000.0,,,,,1.75,165.25594115257263,,0.0,,,0.8075466739825806,smartnoise_mwem_1.75_2021-05-15T13:34:22,1621070261.1989787,2021-05-15T13:34:22,smartnoise_mwem,,400.0
,medical-survey,3000.0,,,,,1.75,164.89002585411072,,0.0,,,0.7469205068185136,smartnoise_mwem_1.75_2021-05-15T13:37:07,1621070261.1989787,2021-05-15T13:37:07,smartnoise_mwem,,600.0
,medical-survey,4000.0,,,,,1.75,664.2743146419525,,0.0,,,0.8671427257758796,smartnoise_mwem_1.75_2021-05-15T18:48:04,1621070261.1989787,2021-05-15T18:48:04,smartnoise_mwem,,200.0
,medical-survey,4000.0,,,,,1.75,651.2851979732513,,0.0,,,0.5665005389791288,smartnoise_mwem_1.75_2021-05-15T18:58:55,1621070261.1989787,2021-05-15T18:58:55,smartnoise_mwem,,400.0
,medical-survey,4000.0,,,,,1.75,647.1623222827911,,0.0,,,0.7443754789140108,smartnoise_mwem_1.75_2021-05-15T19:09:43,1621070261.1989787,2021-05-15T19:09:43,smartnoise_mwem,,600.0
,medical-survey,5000.0,,,,,1.75,138304.44057631493,,0.0,,,0.8717748828208327,smartnoise_mwem_1.75_2021-05-18T02:35:11,1621070261.1989787,2021-05-18T02:35:11,smartnoise_mwem,,200.0
,medical-survey,5000.0,,,,,1.75,622.2844107151031,,0.0,,,0.7320281785441508,smartnoise_mwem_1.75_2021-05-18T02:45:34,1621070261.1989787,2021-05-18T02:45:34,smartnoise_mwem,,400.0
,medical-survey,5000.0,,,,,1.75,695.3389964103699,,0.0,,,0.6441819387493012,smartnoise_mwem_1.75_2021-05-18T02:57:09,1621070261.1989787,2021-05-18T02:57:09,smartnoise_mwem,,600.0
,medical-survey,1000.0,,,,,2.0,141.99015879631042,,0.0,,,0.8301416834924291,smartnoise_mwem_2.0_2021-05-15T10:17:39,1621070261.1989787,2021-05-15T10:17:39,smartnoise_mwem,,200.0
,medical-survey,1000.0,,,,,2.0,143.02655410766602,,0.0,,,0.6591260340732282,smartnoise_mwem_2.0_2021-05-15T10:20:02,1621070261.1989787,2021-05-15T10:20:02,smartnoise_mwem,,400.0
,medical-survey,1000.0,,,,,2.0,142.81408429145813,,0.0,,,0.7104816078477484,smartnoise_mwem_2.0_2021-05-15T10:22:24,1621070261.1989787,2021-05-15T10:22:24,smartnoise_mwem,,600.0
,medical-survey,2000.0,,,,,2.0,152.64868664741516,,0.0,,,0.6058212502086051,smartnoise_mwem_2.0_2021-05-15T11:55:10,1621070261.1989787,2021-05-15T11:55:10,smartnoise_mwem,,200.0
,medical-survey,2000.0,,,,,2.0,153.77754378318787,,0.0,,,0.8744454285001932,smartnoise_mwem_2.0_2021-05-15T11:57:44,1621070261.1989787,2021-05-15T11:57:44,smartnoise_mwem,,400.0
,medical-survey,2000.0,,,,,2.0,153.53246927261353,,0.0,,,0.771183442879459,smartnoise_mwem_2.0_2021-05-15T12:00:17,1621070261.1989787,2021-05-15T12:00:17,smartnoise_mwem,,600.0
,medical-survey,3000.0,,,,,2.0,164.45483136177063,,0.0,,,0.78255533589976,smartnoise_mwem_2.0_2021-05-15T13:39:51,1621070261.1989787,2021-05-15T13:39:51,smartnoise_mwem,,200.0
